[00:03:38] *** Joins: jmdaemon (~jmdaemon@user/jmdaemon)
[00:08:03] *** Quits: falk689 (~falk689-q@gateway/tor-sasl/falk689) (Ping timeout: 276 seconds)
[00:08:13] *** Joins: falk689 (~falk689-q@gateway/tor-sasl/falk689)
[00:09:41] *** Quits: jmdaemon (~jmdaemon@user/jmdaemon) (Ping timeout: 250 seconds)
[00:12:52] *** Joins: jmdaemon (~jmdaemon@user/jmdaemon)
[00:15:01] *** Quits: ___nick___ (~quassel@cpc68286-cdif17-2-0-cust533.5-1.cable.virginm.net) (Quit: https://quassel-irc.org - Chat comfortably. Anywhere.)
[00:16:41] *** Joins: ___nick___ (~quassel@cpc68286-cdif17-2-0-cust533.5-1.cable.virginm.net)
[00:17:10] *** Quits: ___nick___ (~quassel@cpc68286-cdif17-2-0-cust533.5-1.cable.virginm.net) (Client Quit)
[00:17:15] *** Joins: nessus (~larryw@S0106f0f2496689b3.vc.shawcable.net)
[00:18:47] *** Joins: ___nick___ (~quassel@cpc68286-cdif17-2-0-cust533.5-1.cable.virginm.net)
[00:19:50] *** Quits: larryw__ (~larryw@S0106f0f2496689b3.vc.shawcable.net) (Ping timeout: 252 seconds)
[00:41:32] *** Quits: kinabalu (~kinabalu@about/java/kinabalu) (*.net *.split)
[00:41:32] *** Quits: vince (~vince@75.127.14.76) (*.net *.split)
[00:41:32] *** Quits: JayDoubleu_ (sid339529@id-339529.hampstead.irccloud.com) (*.net *.split)
[00:41:32] *** Quits: ErgoX_ (sid219675@id-219675.tinside.irccloud.com) (*.net *.split)
[00:41:32] *** Quits: Gaurhoth (sid75085@id-75085.ilkley.irccloud.com) (*.net *.split)
[00:41:32] *** Quits: df_data (sid466269@id-466269.ilkley.irccloud.com) (*.net *.split)
[00:41:32] *** Quits: boxrick (sid98261@id-98261.hampstead.irccloud.com) (*.net *.split)
[00:41:32] *** Quits: sparc (sid160069@id-160069.uxbridge.irccloud.com) (*.net *.split)
[00:41:32] *** Quits: bjs (sid190364@user/bjs) (*.net *.split)
[00:41:32] *** Quits: cloudcell (sid48145@id-48145.tinside.irccloud.com) (*.net *.split)
[00:41:32] *** Quits: patchie (sid504252@id-504252.ilkley.irccloud.com) (*.net *.split)
[00:41:32] *** Quits: eichin (sid27120@id-27120.tinside.irccloud.com) (*.net *.split)
[00:41:32] *** Quits: ffs (uid158779@ilkley.irccloud.com) (*.net *.split)
[00:41:32] *** Quits: skylite (~skylite@2E6B2CD6.catv.pool.telekom.hu) (*.net *.split)
[00:41:32] *** Quits: SGautam (uid286066@ilkley.irccloud.com) (*.net *.split)
[00:41:32] *** Quits: mat001 (~mat001@72.28.108.216) (*.net *.split)
[00:41:32] *** Quits: koopman (sid466269@ilkley.irccloud.com) (*.net *.split)
[00:41:33] *** Quits: bjb (~bjb@sourcerer.ca) (*.net *.split)
[00:41:33] *** Quits: gnoirzox (~gnoirzox@178.170.103.136) (*.net *.split)
[00:41:33] *** Quits: dthpulse (~quassel@podciarou.sk) (*.net *.split)
[00:41:33] *** Quits: hyiltiz (~quassel@31.220.5.250) (*.net *.split)
[00:41:33] *** Quits: Gerlo_ (~Gerlo@user/gerlo) (*.net *.split)
[00:41:33] *** Quits: dude-x_ (~textual@72.76.74.165) (*.net *.split)
[00:41:33] *** Quits: TheCoffeMaker (~TheCoffeM@user/thecoffemaker) (*.net *.split)
[00:41:33] *** Quits: tbcr (~tbcr@107.13.189.161) (*.net *.split)
[00:41:33] *** Quits: jennings (~jennings@104.207.155.11) (*.net *.split)
[00:41:33] *** Quits: Wessie (~Wessie@static.226.41.47.78.clients.your-server.de) (*.net *.split)
[00:41:33] *** Quits: infernix (~nix@spirit.infernix.net) (*.net *.split)
[00:41:33] *** Quits: georgeisbot (~georgeisb@8.12.22.9) (*.net *.split)
[00:41:33] *** Quits: SlicerDicer68 (~SlicerDic@107-208-180-225.lightspeed.mdsnwi.sbcglobal.net) (*.net *.split)
[00:41:33] *** Quits: Mogget (~Mogget@vogon02.moshwire.com) (*.net *.split)
[00:41:33] *** Quits: swistak (~swistak@185.21.216.141) (*.net *.split)
[00:41:33] *** Quits: djg (dirkgomez@user/djg) (*.net *.split)
[00:41:33] *** Quits: Kraus (~quassel@075-141-246-250.res.spectrum.com) (*.net *.split)
[00:41:33] *** Quits: Bobathan (~admin@cpe-65-29-248-157.wi.res.rr.com) (*.net *.split)
[00:41:34] *** Quits: hid3 (~arnoldas@78.157.71.116) (*.net *.split)
[00:41:34] *** Quits: Melon_Bread (~Melon_Bre@li958-238.members.linode.com) (*.net *.split)
[00:41:34] *** Quits: DesolateHypertex (~DesolateH@static.213-133-103-49.clients.your-server.de) (*.net *.split)
[00:41:34] *** Quits: ecool (~ecool@ecool.dev) (*.net *.split)
[00:41:34] *** Quits: NeuroWinter (~neuro@107.172.219.235) (*.net *.split)
[00:41:34] *** Quits: spirit (~spirit@233.ip-144-217-92.net) (*.net *.split)
[00:41:34] *** Quits: loadedanvils (uid128751@uxbridge.irccloud.com) (*.net *.split)
[00:41:34] *** Quits: dibas (~dibas@user/dibas) (*.net *.split)
[00:41:34] *** Quits: predmijat (~predmijat@mail.strogopro.com) (*.net *.split)
[00:41:35] *** Quits: trumee (~rajlon.dy@122.172.166.17) (*.net *.split)
[00:41:35] *** Quits: Linkandzelda (~Linkandze@cloudirc.laz.li) (*.net *.split)
[00:41:35] *** Quits: pizdets (~pizdets@183.182.111.120) (*.net *.split)
[00:41:35] *** Quits: Isthmusi (~Isthmus@user/isveni) (*.net *.split)
[00:41:35] *** Quits: kehn (quassel@2600:3c03::f03c:92ff:fe9a:ad08) (*.net *.split)
[00:41:35] *** Quits: webvictim (gus@mnemosyne.webvictim.net) (*.net *.split)
[00:41:35] *** Quits: Pr0phet (sid505706@id-505706.hampstead.irccloud.com) (*.net *.split)
[00:41:35] *** Quits: buhman (sid411355@user/buhman) (*.net *.split)
[00:41:35] *** Quits: llinguini (sid257922@id-257922.hampstead.irccloud.com) (*.net *.split)
[00:41:35] *** Quits: greyblue9 (sid500829@id-500829.ilkley.irccloud.com) (*.net *.split)
[00:41:35] *** Quits: BlueShark (sid10311@user/blueshark) (*.net *.split)
[00:41:35] *** Quits: retroid_ (~retro@2e40edd9.skybroadband.com) (*.net *.split)
[00:41:35] *** Quits: jbeimler_ (~quassel@75.183.82.166) (*.net *.split)
[00:41:35] *** Quits: mattf (mattf@2600:3c03::f03c:92ff:fea6:56a4) (*.net *.split)
[00:41:35] *** Quits: Neoon (~Neoon@2607:5300:60:23a5::1111) (*.net *.split)
[00:41:35] *** Quits: jessicant (~jessica@static.172.234.251.148.clients.your-server.de) (*.net *.split)
[00:41:35] *** Quits: Pny (pny1312@2605:6400:c847:1985::5891) (*.net *.split)
[00:41:35] *** Quits: graingert (sid128301@id-128301.tinside.irccloud.com) (*.net *.split)
[00:41:36] *** Quits: ephemer0l (~ephemer0l@organizedmagnetism.com) (*.net *.split)
[00:41:36] *** Quits: giesen (~ggiesen@ego.giesen.me) (*.net *.split)
[00:41:36] *** Quits: niv (~niv@limbo.cypherpunks.io) (*.net *.split)
[00:41:36] *** Quits: irc-open-up (bounce@bounce.nastycode.com) (*.net *.split)
[00:41:36] *** Quits: Hummer12007 (061e0434dc@2604:bf00:561:2000::16) (*.net *.split)
[00:41:36] *** Quits: spiderman (spiderman@spiderman.shelltalk.net) (*.net *.split)
[00:41:36] *** Quits: duoi (~duoi@user/duoi) (*.net *.split)
[00:41:36] *** Quits: jyc (sid40911@id-40911.ilkley.irccloud.com) (*.net *.split)
[00:41:36] *** Quits: EyeOfJupiter (~EyeOfJ@user/eyeofjupiter) (*.net *.split)
[00:41:36] *** Quits: ixjlyons (kenny@2600:3c01::f03c:91ff:fe80:22c6) (*.net *.split)
[00:41:36] *** Quits: Henryx (~ebianchi@2a01:4f8:1c0c:76ad::1) (*.net *.split)
[00:41:36] *** Quits: pjlsergeant (sid143467@id-143467.hampstead.irccloud.com) (*.net *.split)
[00:41:36] *** Quits: altendky (sid135382@id-135382.hampstead.irccloud.com) (*.net *.split)
[00:41:36] *** Quits: psb___ (sid500598@id-500598.ilkley.irccloud.com) (*.net *.split)
[00:41:36] *** Quits: alikins (sid494119@id-494119.tinside.irccloud.com) (*.net *.split)
[00:41:36] *** Quits: mare (sid522462@id-522462.helmsley.irccloud.com) (*.net *.split)
[00:41:36] *** Quits: tuxd00d (sid401305@id-401305.ilkley.irccloud.com) (*.net *.split)
[00:41:36] *** Quits: timetraveler_ (sid527600@id-527600.lymington.irccloud.com) (*.net *.split)
[00:41:36] *** Quits: ___nick___ (~quassel@cpc68286-cdif17-2-0-cust533.5-1.cable.virginm.net) (*.net *.split)
[00:41:37] *** Quits: m42e (~m42e@pb42.de) (*.net *.split)
[00:41:37] *** Quits: saku (~saku@static.10.173.99.88.clients.your-server.de) (*.net *.split)
[00:41:37] *** Quits: deltab (~deltab@user/deltab) (*.net *.split)
[00:41:37] *** Quits: ZeroKnight (zeroknight@dimensionzero.net) (*.net *.split)
[00:41:37] *** Quits: leo_song (~leo_song@user/leo-song/x-7207016) (*.net *.split)
[00:41:37] *** Quits: ajb_ (~ajb@cupid.whatbox.ca) (*.net *.split)
[00:41:37] *** Quits: haniaF (~haniaF@83.24.206.88.ipv4.supernova.orange.pl) (*.net *.split)
[00:41:37] *** Quits: aindilis (~aindilis@152-44-40-72.us-chi1.upcloud.host) (*.net *.split)
[00:41:37] *** Quits: nessus (~larryw@S0106f0f2496689b3.vc.shawcable.net) (*.net *.split)
[00:41:37] *** Quits: jmdaemon (~jmdaemon@user/jmdaemon) (*.net *.split)
[00:41:37] *** Quits: dmvrtx (~dmvrtx@znc.dmvrtx.me) (*.net *.split)
[00:41:37] *** Quits: tumbleweed (~stefanor@ubuntu/member/tumbleweed) (*.net *.split)
[00:41:37] *** Quits: falk689 (~falk689-q@gateway/tor-sasl/falk689) (*.net *.split)
[00:41:38] *** Quits: Knyght (sid365271@id-365271.helmsley.irccloud.com) (*.net *.split)
[00:41:38] *** Quits: mexen (uid495612@user/mexen) (*.net *.split)
[00:41:38] *** Quits: Herka (sid58030@id-58030.hampstead.irccloud.com) (*.net *.split)
[00:41:38] *** Quits: subvisor (sid502026@id-502026.helmsley.irccloud.com) (*.net *.split)
