[00:08:23] *** Quits: cuoops (~cuoops@user/cuoops) (Remote host closed the connection)
[00:08:36] *** Joins: cuoops (~cuoops@user/cuoops)
[00:18:02] *** Quits: radio[m] (~radiognur@2001:470:69fc:105::1:3f9f) (Ping timeout: 240 seconds)
[00:18:02] *** Quits: Troy__Bates[m] (~moonduckg@2001:470:69fc:105::eb51) (Ping timeout: 240 seconds)
[00:18:02] *** Quits: anwesh[m] (~anweshgnu@2001:470:69fc:105::1:34dd) (Ping timeout: 240 seconds)
[00:18:02] *** Quits: Jacob[m]123 (~jacobgilb@2001:470:69fc:105::e156) (Ping timeout: 240 seconds)
[00:18:02] *** Quits: funkylab[m] (~funkylabg@2001:470:69fc:105::e148) (Ping timeout: 240 seconds)
[00:18:11] *** Quits: Crofton[m] (~croftongn@2001:470:69fc:105::9a7) (Ping timeout: 252 seconds)
[00:18:13] *** Quits: kentn3372[m] (~kentn3372@2001:470:69fc:105::1:4b57) (Ping timeout: 240 seconds)
[00:18:16] *** Quits: patchvonbraun[m] (~patchvonb@2001:470:69fc:105::e18d) (Ping timeout: 245 seconds)
[00:18:27] *** Quits: ChrisKuethe[m] (~ckuethegn@2001:470:69fc:105::e770) (Ping timeout: 250 seconds)
[00:18:27] *** Quits: cleverca22[m] (~cleverca2@2001:470:69fc:105::9a0) (Ping timeout: 250 seconds)
[00:18:27] *** Quits: willcode4[m] (~willcode4@2001:470:69fc:105::e1b3) (Ping timeout: 250 seconds)
[00:18:28] *** Joins: uros (~Thunderbi@2001:8a0:6074:ad00:23cd:ac26:1577:1dd3)
[00:18:39] *** Quits: marotoby[m] (~marotobyg@2001:470:69fc:105::1:403a) (Ping timeout: 250 seconds)
[00:18:39] *** Quits: kylie[m] (~kyliegnur@2001:470:69fc:105::1:23a9) (Ping timeout: 250 seconds)
[00:18:39] *** Quits: lyes[m] (~lyesgnura@2001:470:69fc:105::1:353b) (Ping timeout: 250 seconds)
[00:18:39] *** Quits: kieranlevin[m] (~kieranlev@2001:470:69fc:105::eae8) (Ping timeout: 250 seconds)
[00:18:39] *** Quits: evs09816[m] (~evs09816g@2001:470:69fc:105::e140) (Ping timeout: 250 seconds)
[00:19:02] *** Quits: itstexmex[m] (~itstexmex@2001:470:69fc:105::1:3891) (Ping timeout: 240 seconds)
[00:19:02] *** Quits: frnot[m]1 (~frnotmatr@2001:470:69fc:105::dd34) (Ping timeout: 240 seconds)
[00:19:02] *** Quits: jordens[m] (~jordensma@2001:470:69fc:105::1:2e95) (Ping timeout: 240 seconds)
[00:19:02] *** Quits: berkays[m] (~berkaysgn@2001:470:69fc:105::e73e) (Ping timeout: 240 seconds)
[00:19:02] *** Quits: AaronGiles[m] (~scangeekg@2001:470:69fc:105::e1a1) (Ping timeout: 240 seconds)
[00:19:02] *** Quits: ClaytonargiloVE3 (~argilognu@2001:470:69fc:105::e120) (Ping timeout: 240 seconds)
[00:19:05] *** Quits: cparker[m] (~cparker@2001:470:69fc:105::1973) (Ping timeout: 250 seconds)
[00:19:17] *** Quits: devector[m] (~devectorg@2001:470:69fc:105::1:3514) (Ping timeout: 252 seconds)
[00:19:19] *** Quits: muaddib[m] (~muaddibgn@2001:470:69fc:105::fd1f) (Ping timeout: 250 seconds)
[00:19:19] *** Quits: ishan_khare[m] (~ishankhar@2001:470:69fc:105::1:3512) (Ping timeout: 250 seconds)
[00:19:19] *** Quits: mspears-VE3AGS[m (~mspearsgn@2001:470:69fc:105::eb5e) (Ping timeout: 250 seconds)
[00:19:25] *** Quits: JacobHoltom[m] (~jholtomgn@2001:470:69fc:105::e159) (Ping timeout: 240 seconds)
[00:19:25] *** Quits: beroset[m]1 (~berosetgn@2001:470:69fc:105::e742) (Ping timeout: 240 seconds)
[00:19:31] *** Quits: dmiller[m] (~dmillergn@2001:470:69fc:105::e9f6) (Ping timeout: 245 seconds)
[00:19:31] *** Quits: DavidLuttonM7DAL (~davidlmat@2001:470:69fc:105::e9dc) (Ping timeout: 245 seconds)
[00:19:31] *** Quits: thewyliestcoyote (~thewylies@2001:470:69fc:105::e1ab) (Ping timeout: 245 seconds)
[00:19:31] *** Quits: M0x2b3bfa0[m] (~M0x2b3bfa@2001:470:69fc:105::1:43e9) (Ping timeout: 245 seconds)
[00:19:31] *** Quits: tikhonov[m] (~tikhonovg@2001:470:69fc:105::1:224a) (Ping timeout: 245 seconds)
[00:19:31] *** Quits: sarbog[m] (~sarboggnu@2001:470:69fc:105::1:3bf2) (Ping timeout: 250 seconds)
[00:19:31] *** Quits: danlayne[m] (~danlayneg@2001:470:69fc:105::1:433f) (Ping timeout: 250 seconds)
[00:19:31] *** Quits: JoshMorman[m] (~mormjgnur@2001:470:69fc:105::e17a) (Ping timeout: 250 seconds)
[00:19:32] *** Quits: {null}[m] (~nullkdeor@2001:470:69fc:105::3f37) (Ping timeout: 250 seconds)
[00:19:32] *** Quits: joa[m] (~joagnurad@2001:470:69fc:105::1:3dca) (Ping timeout: 250 seconds)
[00:19:32] *** Quits: Martin[m]123456 (~martinmat@2001:470:69fc:105::1:3c0f) (Ping timeout: 250 seconds)
[00:19:32] *** Quits: gidget[m] (~gidgetgnu@2001:470:69fc:105::1:327c) (Ping timeout: 250 seconds)
[00:19:32] *** Quits: ro81[m] (~ro81matri@2001:470:69fc:105::1:8f) (Ping timeout: 250 seconds)
[00:19:32] *** Quits: bhilburn[m] (~bhilburng@2001:470:69fc:105::e127) (Ping timeout: 250 seconds)
[00:19:32] *** Quits: sergforce[m] (~sergforce@2001:470:69fc:105::fd39) (Ping timeout: 250 seconds)
[00:19:32] *** Quits: Maescool[m] (~pietermae@2001:470:69fc:105::14a2) (Ping timeout: 250 seconds)
[00:19:32] *** Quits: geraman21[m] (~geraman21@2001:470:69fc:105::e79d) (Ping timeout: 250 seconds)
[00:19:32] *** Quits: douggeiger[m] (~douggeige@2001:470:69fc:105::e137) (Ping timeout: 250 seconds)
[00:19:32] *** Quits: VasilVelichkov[m (~vvvelichk@2001:470:69fc:105::e1af) (Ping timeout: 240 seconds)
[00:19:32] *** Quits: vossiam[m] (~vossiamgn@2001:470:69fc:105::e1ae) (Ping timeout: 240 seconds)
[00:19:32] *** Quits: luisherasme[m] (~luisheras@2001:470:69fc:105::1:3008) (Ping timeout: 240 seconds)
[00:19:32] *** Quits: fredy[m] (~fredymatr@2001:470:69fc:105::2d41) (Ping timeout: 240 seconds)
[00:19:32] *** Quits: linge93[m] (~linge93gn@2001:470:69fc:105::eb07) (Ping timeout: 240 seconds)
[00:19:38] *** Quits: drmpeg[m] (~drmpeggnu@2001:470:69fc:105::e139) (Ping timeout: 260 seconds)
[00:19:38] *** Quits: miallema[m] (~miallemag@2001:470:69fc:105::1:373c) (Ping timeout: 260 seconds)
[00:19:38] *** Quits: throwaway127[m] (~throwaway@2001:470:69fc:105::e85b) (Ping timeout: 260 seconds)
[00:19:38] *** Quits: Jayaraj[m] (~jyjnairma@2001:470:69fc:105::8590) (Ping timeout: 260 seconds)
[00:19:38] *** Quits: Gabriel[m]1234 (~gabriel22@2001:470:69fc:105::ea37) (Ping timeout: 260 seconds)
[00:19:38] *** Quits: ejk[m] (~ejkgnurad@2001:470:69fc:105::e13d) (Ping timeout: 260 seconds)
[00:19:45] *** Quits: lounge[m] (~loungegnu@2001:470:69fc:105::1:303d) (Ping timeout: 250 seconds)
[00:19:45] *** Quits: tobiaswerner[m] (~tobiaswer@2001:470:69fc:105::ec4c) (Ping timeout: 250 seconds)
[00:19:45] *** Quits: rodrirq[m] (~rodrirqgn@2001:470:69fc:105::ebdb) (Ping timeout: 250 seconds)
[00:19:45] *** Quits: SebastianKoslows (~skoslowsk@2001:470:69fc:105::e1a4) (Ping timeout: 250 seconds)
[00:19:45] *** Quits: ghostop14[m] (~ghostop14@2001:470:69fc:105::e14c) (Ping timeout: 250 seconds)
[00:19:45] *** Quits: StVM[m] (~staticvoi@2001:470:69fc:105::1:1a6a) (Ping timeout: 250 seconds)
[00:19:45] *** Quits: romanblanco[m] (~romanblan@2001:470:69fc:105::150f) (Ping timeout: 250 seconds)
[00:19:49] *** Quits: ChuckAE4CT[m] (~ae4ctgnur@2001:470:69fc:105::e6f4) (Ping timeout: 240 seconds)
[00:19:50] *** Quits: Andr[m] (~aandretu-@2001:470:69fc:105::1:47a2) (Ping timeout: 252 seconds)
[00:19:50] *** Quits: RyanVolz[m] (~ryanvolzm@2001:470:69fc:105::e19c) (Ping timeout: 252 seconds)
[00:19:50] *** Quits: junagarhi[m] (~junagarhi@2001:470:69fc:105::eaca) (Ping timeout: 252 seconds)
[00:19:50] *** Quits: Bewe[m] (~bewegnura@2001:470:69fc:105::e744) (Ping timeout: 252 seconds)
[00:19:50] *** Quits: aidanmontare[m] (~aidanmont@2001:470:69fc:105::1:42c9) (Ping timeout: 252 seconds)
[00:19:50] *** Quits: sameerab[m] (~sameerabg@2001:470:69fc:105::1:3342) (Ping timeout: 252 seconds)
[00:19:53] *** Quits: sdh11[m] (~sdh11gnur@2001:470:69fc:105::e1a2) (Ping timeout: 265 seconds)
[00:19:53] *** Quits: shayanmajumder[m (~shayanmaj@2001:470:69fc:105::c3a5) (Ping timeout: 265 seconds)
[00:20:06] *** Quits: hu6o[m] (~hu6ognura@2001:470:69fc:105::1:2c46) (Ping timeout: 260 seconds)
[00:20:06] *** Quits: z[m]1234 (~zgnuradio@2001:470:69fc:105::1:40e9) (Ping timeout: 260 seconds)
[00:20:06] *** Quits: amlangford[m] (~amlangfor@2001:470:69fc:105::ffeb) (Ping timeout: 260 seconds)
[00:20:23] *** Quits: instian[m] (~instiangn@2001:470:69fc:105::1:32fa) (Ping timeout: 252 seconds)
[00:20:37] *** Quits: beewe[m] (~beewegnur@2001:470:69fc:105::1:45f4) (Ping timeout: 268 seconds)
[00:20:37] *** Quits: ampledataW2GMD[m (~ampledata@2001:470:69fc:105::1:41b3) (Ping timeout: 268 seconds)
[00:20:37] *** Quits: MarcLichtman[m] (~marcgnura@2001:470:69fc:105::e172) (Ping timeout: 268 seconds)
[00:20:37] *** Quits: frainz[m] (~frainzfai@2001:470:69fc:105::ea2e) (Ping timeout: 268 seconds)
[00:20:37] *** Quits: wiml[m] (~wimlmatri@2001:470:69fc:105::ec8b) (Ping timeout: 268 seconds)
[00:20:37] *** Quits: joejoejoe[m] (~joemvicma@2001:470:69fc:105::1:18d8) (Ping timeout: 268 seconds)
[00:20:38] *** Quits: beau[m] (~beaugnura@2001:470:69fc:105::1:3fdd) (Ping timeout: 268 seconds)
[00:20:38] *** Quits: mcan06[m] (~mcan06gnu@2001:470:69fc:105::eb3a) (Ping timeout: 268 seconds)
[00:20:38] *** Quits: junagarhi1[m] (~junagarhi@2001:470:69fc:105::1:3ad4) (Ping timeout: 268 seconds)
[00:20:38] *** Quits: rfjohnso[m]1 (~rfjohnsom@2001:470:69fc:105::1:1d01) (Ping timeout: 268 seconds)
[00:20:38] *** Quits: IvanRodriguez[m] (~viktoriva@2001:470:69fc:105::ec6f) (Ping timeout: 268 seconds)
[00:20:38] *** Quits: blue94[m] (~blue94gnu@2001:470:69fc:105::1:3004) (Ping timeout: 268 seconds)
[00:20:38] *** Quits: ascialdo[m] (~ascialdog@2001:470:69fc:105::1:2ea9) (Ping timeout: 268 seconds)
[00:20:38] *** Quits: Hash[m] (~bitbangin@2001:470:69fc:105::e748) (Ping timeout: 268 seconds)
[00:20:38] *** Quits: SEhrhard[m] (~typeregnu@2001:470:69fc:105::ec5d) (Ping timeout: 268 seconds)
[00:20:38] *** Quits: CillianODriscoll (~odriscign@2001:470:69fc:105::eb88) (Ping timeout: 268 seconds)
[00:20:38] *** Quits: frnot[m] (~frnotgnur@2001:470:69fc:105::ea36) (Ping timeout: 268 seconds)
[00:20:38] *** Quits: pomeroy3[m] (~pomeroy3g@2001:470:69fc:105::1:230f) (Ping timeout: 268 seconds)
[00:20:38] *** Quits: Notou[m] (~notougnur@2001:470:69fc:105::e185) (Ping timeout: 268 seconds)
[00:20:38] *** Quits: sammp[m] (~sammpgnur@2001:470:69fc:105::ebef) (Ping timeout: 268 seconds)
[00:20:38] *** Quits: Aang23[m] (~aang23alt@2001:470:69fc:105::c8a1) (Ping timeout: 268 seconds)
[00:21:51] *** Quits: radiohead21[m] (~radiohead@2001:470:69fc:105::1:4a9a) (Ping timeout: 268 seconds)
[00:21:51] *** Quits: BarryDuggan[m] (~kv4fvgnur@2001:470:69fc:105::3927) (Ping timeout: 268 seconds)
[00:21:51] *** Quits: Donflamewires[m] (~flamewire@2001:470:69fc:105::e144) (Ping timeout: 268 seconds)
[00:21:51] *** Quits: promach[m] (~promach@2001:470:69fc:105::ca1) (Ping timeout: 268 seconds)
[00:21:51] *** Quits: merit (~merit@2001:470:69fc:105::5ae) (Ping timeout: 268 seconds)
[00:22:28] *** Quits: noc0lour_ (~noc0lour@2001:470:69fc:105::32f4) (Ping timeout: 268 seconds)
[00:25:21] *** Joins: bt0 (~bt0@co2-84-90-226-37.netvisao.pt)
[00:25:47] *** Joins: promach[m] (~promach@2001:470:69fc:105::ca1)
[00:26:23] *** Joins: Donflamewires[m] (~flamewire@2001:470:69fc:105::e144)
[00:28:35] *** Quits: bt0_ (~bt0@co2-84-90-226-37.netvisao.pt) (Ping timeout: 265 seconds)
[00:28:38] *** Joins: merit (~merit@2001:470:69fc:105::5ae)
[00:28:40] *** Joins: radiohead21[m] (~radiohead@2001:470:69fc:105::1:4a9a)
[00:29:19] *** Joins: BarryDuggan[m] (~kv4fvgnur@2001:470:69fc:105::3927)
[00:32:16] *** Joins: noc0lour_ (~noc0lour@2001:470:69fc:105::32f4)
[00:34:47] *** Quits: ___nick___ (~quassel@cpc68286-cdif17-2-0-cust533.5-1.cable.virginm.net) (Ping timeout: 268 seconds)
[00:40:58] *** Joins: troycurtisjr[m] (~troycurti@2001:470:69fc:105::f156)
[00:43:07] *** Joins: VasilVelichkov[m (~vvvelichk@2001:470:69fc:105::e1af)
[00:43:07] *** Joins: mk[m]12 (~mkgnuradi@2001:470:69fc:105::1:4106)
[00:43:46] *** Joins: flynn378[m] (~flynn378g@2001:470:69fc:105::e145)
[00:43:54] *** Joins: eniac[m] (~eniacgnur@2001:470:69fc:105::1:54)
[00:44:01] *** Joins: thoth[m] (~thoth1010@2001:470:69fc:105::20c2)
[00:44:13] *** Joins: halfy (~halfy@goodboy/halfy)
[00:44:17] *** Joins: vossiam[m] (~vossiamgn@2001:470:69fc:105::e1ae)
[00:44:33] *** Joins: citizenrich[m] (~citizenri@2001:470:69fc:105::e76f)
[00:44:41] *** Joins: faithruse[m] (~faithruse@2001:470:69fc:105::1:3e68)
[00:44:52] *** Joins: tikhonov[m] (~tikhonovg@2001:470:69fc:105::1:224a)
[00:45:01] *** Quits: arch3r (~ben@185.66.194.78) (Quit: bye)
[00:45:16] *** Joins: arch3r (~ben@185.66.194.78)
[00:45:34] *** Joins: ldplayer[m] (~ldplayerg@2001:470:69fc:105::1:2a74)
[00:45:57] *** Joins: luisherasme[m] (~luisheras@2001:470:69fc:105::1:3008)
[00:46:07] *** Joins: geraman21[m] (~geraman21@2001:470:69fc:105::e79d)
[00:46:23] *** Joins: Sam[m]123456 (~samwhitin@2001:470:69fc:105::e217)
[00:46:27] *** Joins: vladis[m] (~vladisgnu@2001:470:69fc:105::1:3213)
[00:46:29] *** Joins: HkonVgsether[m] (~haakovgnu@2001:470:69fc:105::e14e)
[00:46:35] *** Joins: jsallay[m] (~jsallaygn@2001:470:69fc:105::e161)
[00:47:46] *** Joins: fredy[m] (~fredymatr@2001:470:69fc:105::2d41)
[00:48:11] *** Joins: JoshMorman[m] (~mormjgnur@2001:470:69fc:105::e17a)
[00:48:12] *** Joins: sarbog[m] (~sarboggnu@2001:470:69fc:105::1:3bf2)
[00:48:13] *** Joins: melfvelin[m] (~melfvelin@2001:470:69fc:105::eb37)
[00:49:15] *** Joins: sameerab[m] (~sameerabg@2001:470:69fc:105::1:3342)
[00:49:32] *** Joins: miek[m]1 (~miekgnura@2001:470:69fc:105::fe35)
[00:49:33] *** Joins: Jayaraj[m] (~jyjnairma@2001:470:69fc:105::8590)
[00:49:34] *** Joins: drmpeg[m] (~drmpeggnu@2001:470:69fc:105::e139)
[00:49:36] *** Joins: kristoff-on1arf[ (~krbonnegn@2001:470:69fc:105::eae9)
[00:49:38] *** Joins: ChrisKocks[m] (~cgkocksgn@2001:470:69fc:105::ff33)
[00:51:17] *** Joins: courtarro[m] (~courtarro@2001:470:69fc:105::1:32df)
[00:52:28] *** Joins: throwaway127[m] (~throwaway@2001:470:69fc:105::e85b)
[00:52:29] *** Joins: ejk[m] (~ejkgnurad@2001:470:69fc:105::e13d)
[00:52:34] *** Joins: miallema[m] (~miallemag@2001:470:69fc:105::1:373c)
[00:52:34] *** Joins: Gabriel[m]1234 (~gabriel22@2001:470:69fc:105::ea37)
[00:52:41] *** Joins: flash[m] (~flashgnur@2001:470:69fc:105::e302)
[00:52:48] *** Joins: dreamerchrisMO[m (~dreamerch@2001:470:69fc:105::795c)
[00:52:53] *** Joins: aidanmontare[m] (~aidanmont@2001:470:69fc:105::1:42c9)
[00:52:55] *** Joins: Bewe[m] (~bewegnura@2001:470:69fc:105::e744)
[00:53:00] *** Joins: danlayne[m] (~danlayneg@2001:470:69fc:105::1:433f)
[00:53:45] *** Quits: shibboleth (~shibbolet@user/shibboleth) (Quit: shibboleth)
[00:53:54] *** Joins: thewyliestcoyote (~thewylies@2001:470:69fc:105::e1ab)
[00:54:08] *** Joins: dsorber[m] (~dsorbergn@2001:470:69fc:105::e13a)
[00:54:31] *** Joins: Reventlov[m] (~rgrunblam@2001:470:69fc:105::b26)
[00:54:32] *** Joins: sdh11[m] (~sdh11gnur@2001:470:69fc:105::e1a2)
[00:55:35] *** Joins: junagarhi[m] (~junagarhi@2001:470:69fc:105::eaca)
[00:55:49] *** Joins: rsundar[m] (~rsundargn@2001:470:69fc:105::ebe8)
[00:55:58] *** Joins: dmiller[m] (~dmillergn@2001:470:69fc:105::e9f6)
[00:55:59] *** Joins: DavidLuttonM7DAL (~davidlmat@2001:470:69fc:105::e9dc)
[00:56:00] *** Joins: broadcrap[m] (~broadcrap@2001:470:69fc:105::e756)
[00:57:08] *** Joins: z[m]1234 (~zgnuradio@2001:470:69fc:105::1:40e9)
[00:57:09] *** Joins: amlangford[m] (~amlangfor@2001:470:69fc:105::ffeb)
[00:57:27] *** Joins: shayanmajumder[m (~shayanmaj@2001:470:69fc:105::c3a5)
[00:57:38] *** Joins: JDemel[m] (~johannesd@2001:470:69fc:105::e15d)
[00:58:45] *** Joins: pope[m] (~popegnura@2001:470:69fc:105::1:4915)
[00:58:53] *** Joins: frnot[m] (~frnotgnur@2001:470:69fc:105::ea36)
[00:58:53] *** Joins: SEhrhard[m] (~typeregnu@2001:470:69fc:105::ec5d)
[00:58:55] *** Joins: beau[m] (~beaugnura@2001:470:69fc:105::1:3fdd)
[00:59:59] *** Joins: hu6o[m] (~hu6ognura@2001:470:69fc:105::1:2c46)
[01:01:20] *** Joins: mbr0wn[m] (~mbr0wngnu@2001:470:69fc:105::e175)
[01:01:51] *** Joins: anderskaloer[m] (~anderskal@2001:470:69fc:105::2e24)
[01:02:36] *** Joins: beroset[m]1 (~berosetgn@2001:470:69fc:105::e742)
[01:03:25] *** Joins: RyanVolz[m] (~ryanvolzm@2001:470:69fc:105::e19c)
[01:03:32] *** Joins: lab91932[m] (~lab91932g@2001:470:69fc:105::1:3f2e)
[01:03:55] *** Joins: kraxel[m] (~kraxelgnu@2001:470:69fc:105::1:2c89)
[01:03:58] *** Joins: JacobHoltom[m] (~jholtomgn@2001:470:69fc:105::e159)
[01:05:40] *** Joins: irfan[m] (~irfantari@2001:470:69fc:105::1:4815)
[01:06:29] *** Joins: ampledataW2GMD[m (~ampledata@2001:470:69fc:105::1:41b3)
[01:06:42] *** Joins: sammp[m] (~sammpgnur@2001:470:69fc:105::ebef)
[01:06:48] *** Joins: blue94[m] (~blue94gnu@2001:470:69fc:105::1:3004)
[01:07:00] *** Joins: linge93[m] (~linge93gn@2001:470:69fc:105::eb07)
[01:07:38] *** Joins: M0x2b3bfa0[m] (~M0x2b3bfa@2001:470:69fc:105::1:43e9)
[01:08:05] *** Joins: baronsaturday[m] (~baronsatu@2001:470:69fc:105::1:3148)
[01:08:59] *** Joins: Notou[m] (~notougnur@2001:470:69fc:105::e185)
[01:09:32] *** Joins: mcan06[m] (~mcan06gnu@2001:470:69fc:105::eb3a)
[01:09:32] *** Joins: beewe[m] (~beewegnur@2001:470:69fc:105::1:45f4)
[01:09:34] *** Joins: rfjohnso[m]1 (~rfjohnsom@2001:470:69fc:105::1:1d01)
[01:09:35] *** Joins: IvanRodriguez[m] (~viktoriva@2001:470:69fc:105::ec6f)
[01:09:38] *** Joins: Aang23[m] (~aang23alt@2001:470:69fc:105::c8a1)
[01:09:44] *** Joins: frainz[m] (~frainzfai@2001:470:69fc:105::ea2e)
[01:10:41] *** Joins: joejoejoe[m] (~joemvicma@2001:470:69fc:105::1:18d8)
[01:10:41] *** Joins: CillianODriscoll (~odriscign@2001:470:69fc:105::eb88)
[01:10:41] *** Joins: junagarhi1[m] (~junagarhi@2001:470:69fc:105::1:3ad4)
[01:10:41] *** Joins: wiml[m] (~wimlmatri@2001:470:69fc:105::ec8b)
[01:10:42] *** Joins: pomeroy3[m] (~pomeroy3g@2001:470:69fc:105::1:230f)
[01:10:43] *** Joins: ascialdo[m] (~ascialdog@2001:470:69fc:105::1:2ea9)
