[00:03:58] *** Joins: sm2n (ae95cb1267@user/sm2n)
[00:16:52] *** Joins: rgrinberg (~textual@200.5.63.76)
[00:18:19] *** Quits: happyalu (~alok@user/happyalu) (Quit: WeeChat 3.1)
[00:18:44] *** Joins: happyalu (~alok@user/happyalu)
[00:19:01] *** Joins: 042AAAORM (~tcht@ip-95-223-71-169.hsi16.unitymediagroup.de)
[00:19:01] *** Joins: 076AAAOEL (~tcht@ip-95-223-71-169.hsi16.unitymediagroup.de)
[00:19:07] *** Joins: tcht (~tcht@ip-95-223-71-169.hsi16.unitymediagroup.de)
[00:22:04] *** Quits: andrzejku (~andrzejku@45-11-60-125.ip4.greenlan.pl) (Read error: Connection reset by peer)
[00:22:34] *** Quits: lemmi (~lemmi@2001:bc8:1830:13::1) (Quit: WeeChat 3.3)
[00:22:46] *** Joins: lemmi (~lemmi@user/lemmi)
[00:30:43] *** Quits: chexum (~quassel@gateway/tor-sasl/chexum) (Remote host closed the connection)
[00:30:55] *** Joins: chexum (~quassel@gateway/tor-sasl/chexum)
[00:31:45] *** Quits: fleg (64bf4386e9@user/fleg) (Remote host closed the connection)
[00:34:03] *** Quits: happyalu (~alok@user/happyalu) (Quit: WeeChat 3.1)
[00:34:11] *** Quits: pkap (~pkap@185.209.196.172) (Quit: Client closed)
[00:35:04] *** Joins: happyalu (~alok@user/happyalu)
[00:48:01] *** Quits: tane (~tane@user/tane) (Quit: Leaving)
[00:50:32] *** Quits: xackus (~xackus@9-152.w.knc.pl) (Ping timeout: 252 seconds)
[00:58:18] *** Quits: tcht (~tcht@ip-95-223-71-169.hsi16.unitymediagroup.de) (Quit: leaving)
[00:58:24] *** Quits: 042AAAORM (~tcht@ip-95-223-71-169.hsi16.unitymediagroup.de) (Remote host closed the connection)
[00:58:24] *** Quits: 076AAAOEL (~tcht@ip-95-223-71-169.hsi16.unitymediagroup.de) (Remote host closed the connection)
[01:10:13] *** Quits: happyalu (~alok@user/happyalu) (*.net *.split)
[01:10:14] *** Quits: moats (~oats@user/oats) (*.net *.split)
[01:10:14] *** Quits: Franciman (~Franciman@mx1.fracta.dev) (*.net *.split)
[01:10:14] *** Quits: crest (~quassel@user/crest) (*.net *.split)
[01:10:14] *** Quits: joast (~rick@cpe-98-146-112-4.natnow.res.rr.com) (*.net *.split)
[01:10:14] *** Quits: w1ke (~w1ke@user/w1ke) (*.net *.split)
[01:10:14] *** Quits: arkurious (~arkurious@user/arkurious) (*.net *.split)
[01:10:14] *** Quits: breavyn_ (~breavyn@user/breavyn) (*.net *.split)
[01:10:14] *** Quits: supakeen (~user@python/site-packages/supakeen) (*.net *.split)
[01:10:14] *** Quits: Colt (~Colt@user/colt) (*.net *.split)
[01:10:14] *** Quits: earnest (~earnest@user/earnestly) (*.net *.split)
[01:10:15] *** Quits: Sawzall (~Sawzall@96-82-249-149-static.hfc.comcastbusiness.net) (*.net *.split)
[01:10:15] *** Quits: Tekk (~tekk@66.115.189.235) (*.net *.split)
[01:10:15] *** Quits: sbodin (~Android@185.12.224.209) (*.net *.split)
[01:10:15] *** Quits: danderson (~dave@tailscale/danderson) (*.net *.split)
[01:10:15] *** Quits: kron (~weechat@user/qaph) (*.net *.split)
[01:10:15] *** Quits: nyah (~nyah@94.6.71.219) (*.net *.split)
[01:10:15] *** Quits: pretty_dumm_guy (trottel@gateway/vpn/protonvpn/prettydummguy/x-88029655) (*.net *.split)
[01:10:15] *** Quits: cursey (~cursey@user/cursey) (*.net *.split)
[01:10:15] *** Quits: simontime (~simontime@irc.simonti.me) (*.net *.split)
[01:10:15] *** Quits: tm-exa (~tm-exa@vps-7211fec4.vps.ovh.net) (*.net *.split)
[01:10:15] *** Quits: phroa (~phroa@user/phroa) (*.net *.split)
[01:10:15] *** Quits: marwan (~marwan@host-2-103-13-172.as13285.net) (*.net *.split)
[01:10:16] *** Quits: ane (ane@nikita.tnnet.fi) (*.net *.split)
[01:10:16] *** Quits: skipwich (~skipwich@user/skipwich) (*.net *.split)
[01:10:16] *** Quits: perro (~perro@072-191-245-069.res.spectrum.com) (*.net *.split)
[01:10:16] *** Quits: LevyElara[m] (~tauoverpi@2001:470:69fc:105::728) (*.net *.split)
[01:10:16] *** Quits: yrlf (~yrlf@omnath.yrlf.at) (*.net *.split)
[01:10:16] *** Quits: mplio (~mplio@2a02-a452-be1f-1-fe3f-dbff-fe02-92e4.fixed6.kpn.net) (*.net *.split)
[01:10:16] *** Quits: Bonstra (~Bonstra@val.bonstra.fr.eu.org) (*.net *.split)
[01:10:16] *** Quits: monke (~monke@user/monke) (*.net *.split)
[01:10:17] *** Quits: semarie (~semarie@user/semarie) (*.net *.split)
[01:10:17] *** Quits: haze (~haze@cpe-68-174-143-88.nyc.res.rr.com) (*.net *.split)
[01:10:17] *** Quits: tributarian (sid381145@id-381145.helmsley.irccloud.com) (*.net *.split)
[01:10:17] *** Quits: ovf (sid19068@id-19068.hampstead.irccloud.com) (*.net *.split)
[01:10:17] *** Quits: cr1901 (~cr1901@2601:8d:8600:911:dd88:331f:ddb3:df09) (*.net *.split)
[01:10:17] *** Quits: mountaingoat (~mountaing@user/mountaingoat) (*.net *.split)
[01:10:17] *** Quits: trainsley69 (~trainsley@c151-177-173-170.bredband.tele2.se) (*.net *.split)
[01:10:17] *** Quits: terinjokes (~terinjoke@178.128.12.126) (*.net *.split)
[01:10:17] *** Quits: wilsonk (~wilsonk@S0106001b11030a94.cg.shawcable.net) (*.net *.split)
[01:10:17] *** Quits: SIben (~SIben@ns3106586.ip-5-135-191.eu) (*.net *.split)
[01:10:17] *** Quits: rbino (~rbino@rbino.com) (*.net *.split)
[01:10:17] *** Quits: glowcoil (sid3405@id-3405.tinside.irccloud.com) (*.net *.split)
[01:10:17] *** Quits: haliucinas (~haliucina@5.20.153.21) (*.net *.split)
[01:10:17] *** Quits: daex (~daex@user/daex) (*.net *.split)
[01:10:17] *** Quits: anthon (~Thunderbi@p2e52aa21.dip0.t-ipconnect.de) (*.net *.split)
[01:10:18] *** Quits: nrr__ (sid20938@lymington.irccloud.com) (*.net *.split)
[01:10:18] *** Quits: jacoscaz (sid512194@tinside.irccloud.com) (*.net *.split)
[01:10:18] *** Quits: ibokuri (sid517924@user/ibokuri) (*.net *.split)
[01:10:18] *** Quits: da_lorax (~magus@138.68.44.178) (*.net *.split)
[01:10:18] *** Quits: jaredmm (~jaredmm@user/jaredmm) (*.net *.split)
[01:10:18] *** Quits: andrewrk (~andrewrk@mail.ziglang.org) (*.net *.split)
[01:10:18] *** Quits: LostKobrakai (~LostKobra@dia.uberspace.de) (*.net *.split)
[01:10:18] *** Quits: cCCCCcccccCCc (~b@user/ccccccccccccc) (*.net *.split)
[01:10:18] *** Quits: kprotty[m] (~kprotty@2001:470:69fc:105::834) (*.net *.split)
[01:10:18] *** Quits: johnLate (~johnlate@lexington.scnr.net) (*.net *.split)
[01:10:18] *** Quits: jkl1337 (~jkl@user/jkl) (*.net *.split)
[01:10:18] *** Quits: signop_ (~signop@li699-102.members.linode.com) (*.net *.split)
[01:10:18] *** Quits: witcher (~witcher@static.74.224.203.116.clients.your-server.de) (*.net *.split)
[01:10:18] *** Quits: amine (~aminechik@user/aminechikhaoui) (*.net *.split)
[01:10:18] *** Quits: km (znc@user/km) (*.net *.split)
[01:10:19] *** Quits: Nulo (~Nulo@user/nulo) (*.net *.split)
[01:10:19] *** Quits: ep (~erik@user/ep) (*.net *.split)
[01:10:19] *** Quits: GreaseMonkey (greaser@user/greasemonkey) (*.net *.split)
[01:10:19] *** Quits: darkbit[m] (~darkbitst@2001:470:69fc:105::3ae3) (*.net *.split)
[01:10:19] *** Quits: josias (~mottmatri@2001:470:69fc:105::b6c) (*.net *.split)
[01:10:19] *** Quits: Nuss[m] (~nussnussc@2001:470:69fc:105::912a) (*.net *.split)
[01:10:19] *** Quits: polykernel (~polykerne@user/polykernel) (*.net *.split)
[01:10:19] *** Quits: redj (~quassel@bras-base-bchmpq5707w-grc-11-74-15-230-188.dsl.bell.ca) (*.net *.split)
[01:10:19] *** Quits: b_jonas (~x@catv-176-63-4-16.catv.broadband.hu) (*.net *.split)
[01:10:19] *** Quits: st4ll1 (~st4ll1@vm37095.cs.easyname.systems) (*.net *.split)
[01:10:19] *** Quits: tdeo (~tdeo@user/tdeo) (*.net *.split)
[01:10:19] *** Quits: Flaminator (~Flaminato@ns323457.ip-5-39-76.eu) (*.net *.split)
[01:10:19] *** Quits: dom96 (~dom@mail.nim-lang.org) (*.net *.split)
[01:10:19] *** Quits: jcmoyer (~jcmoyer@user/jcmoyer) (*.net *.split)
[01:10:19] *** Quits: viric (~viric@static-253-33-60-95.ipcom.comunitel.net) (*.net *.split)
[01:10:19] *** Quits: binarycat (~binarycat@35.24.192.117) (*.net *.split)
[01:10:20] *** Quits: flux_control (~flux@sourcemage/wizard/flux) (*.net *.split)
