[00:03:38] *** Joins: jmdaemon (~jmdaemon@user/jmdaemon)
[00:07:45] *** Quits: Albright (~Albright@149.28.13.173) (Quit: ZNC 1.8.2 - https://znc.in)
[00:08:55] *** Joins: Albright (~Albright@149.28.13.173)
[00:09:41] *** Quits: jmdaemon (~jmdaemon@user/jmdaemon) (Ping timeout: 250 seconds)
[00:12:52] *** Joins: jmdaemon (~jmdaemon@user/jmdaemon)
[00:25:31] *** Joins: re101-kiwi-65 (~re101-kiw@2607:fb90:e64b:360:0:3d:c9b8:6101)
[00:27:38] *** Joins: pluri (~pluri@user/pluri)
[00:28:34] *** Quits: re101-kiwi-65 (~re101-kiw@2607:fb90:e64b:360:0:3d:c9b8:6101) (Client Quit)
[00:41:32] *** Quits: cloudcell (sid48145@id-48145.tinside.irccloud.com) (*.net *.split)
[00:41:32] *** Quits: jackboot_ (sid433195@id-433195.ilkley.irccloud.com) (*.net *.split)
[00:41:32] *** Quits: digitok (~death@about/regex/digitok) (*.net *.split)
[00:41:32] *** Quits: michele (~eraser@user/michele) (*.net *.split)
[00:41:33] *** Quits: ToAruShiroiNeko (~eva@178.249-241-81.adsl-static.isp.belgacom.be) (*.net *.split)
[00:41:33] *** Quits: nitro_ (~nitro_@c-73-165-183-88.hsd1.pa.comcast.net) (*.net *.split)
[00:41:33] *** Quits: ttys000 (~ttys000@user/ttys000) (*.net *.split)
[00:41:33] *** Quits: stutz (~stutz@user/stutz) (*.net *.split)
[00:41:33] *** Quits: Gerlo_ (~Gerlo@user/gerlo) (*.net *.split)
[00:41:33] *** Quits: Roedy (Roedy@user/roedy) (*.net *.split)
[00:41:33] *** Quits: mannibis (~mannibis@162.211.65.25) (*.net *.split)
[00:41:33] *** Quits: [diablo] (~diablo]@user/diablo/x-9068044) (*.net *.split)
[00:41:33] *** Quits: JohnDoe1 (~johndoe1@184-091-099-189.res.spectrum.com) (*.net *.split)
[00:41:33] *** Quits: Lindrian (~Lindrian@about/regex/lindrian) (*.net *.split)
[00:41:33] *** Quits: purplex (~purplex@user/purplex) (*.net *.split)
[00:41:34] *** Quits: stevenm (~stevenm@stevenm.keele.netcentral.co.uk) (*.net *.split)
[00:41:34] *** Quits: Sevalecan (~sevalecan@user/sevalecan) (*.net *.split)
[00:41:34] *** Quits: hrm (~hrm@nimbus.harmtemolder.nl) (*.net *.split)
[00:41:34] *** Quits: koollman (~samson_t@user/koollman) (*.net *.split)
[00:41:34] *** Quits: tinystoat (~squeek@user/tinystoat) (*.net *.split)
[00:41:34] *** Quits: mintoyatsu (~mint@user/mintoyatsu) (*.net *.split)
[00:41:34] *** Quits: sgen (~sgen@2607:fea8:7ce1:c8e0:f141:ba0b:da0:3c4d) (*.net *.split)
[00:41:34] *** Quits: bn_work (uid268505@id-268505.uxbridge.irccloud.com) (*.net *.split)
[00:41:34] *** Quits: Koopz (~Koopz@koopz.rocks) (*.net *.split)
[00:41:34] *** Quits: maroon (tinycrypt@user/maroon) (*.net *.split)
[00:41:34] *** Quits: adeliktas (~adeliktas@i59F5F5AE.versanet.de) (*.net *.split)
[00:41:35] *** Quits: maetthew (~maetthew@user/maetthew) (*.net *.split)
[00:41:35] *** Quits: vlm (~vlm@user/vlm) (*.net *.split)
[00:41:35] *** Quits: subie (~subie@2601:4c0:4080:bc0:3089:e2ec:a5db:34d4) (*.net *.split)
[00:41:35] *** Quits: oprypin (~irc@pryp.in) (*.net *.split)
[00:41:35] *** Quits: BlueShark (sid10311@user/blueshark) (*.net *.split)
[00:41:35] *** Quits: adeliktas7 (~adeliktas@v15153.1blu.de) (*.net *.split)
[00:41:35] *** Quits: int (~int@0x4.cx) (*.net *.split)
[00:41:35] *** Quits: weyhmueller (~weyhmuell@blofeld.nc.w9r.de) (*.net *.split)
[00:41:36] *** Quits: OnlineCop (~OnlineCop@user/onlinecop) (*.net *.split)
[00:41:36] *** Quits: ephemer0l (~ephemer0l@organizedmagnetism.com) (*.net *.split)
[00:41:36] *** Quits: DK3 (~DK3@user/DK3) (*.net *.split)
[00:41:36] *** Quits: AMG (ghebo@user/amg) (*.net *.split)
[00:41:36] *** Quits: dustinm` (~dustinm@static.38.6.217.95.clients.your-server.de) (*.net *.split)
[00:41:36] *** Quits: hata (~hata@hata.moe) (*.net *.split)
[00:41:36] *** Quits: olspookishmagus (~pookie@snf-137798.vm.okeanos.grnet.gr) (*.net *.split)
[00:41:36] *** Quits: Albright (~Albright@149.28.13.173) (*.net *.split)
[00:41:36] *** Quits: Guest2218 (imcdona@fsf/member/imcdona) (*.net *.split)
[00:41:37] *** Quits: MrNato_Home (MrNato_Hom@61.29.44.88) (*.net *.split)
[00:41:37] *** Quits: az (az@user/azz) (*.net *.split)
[00:41:37] *** Quits: simcop2387 (~simcop238@perlbot/patrician/simcop2387) (*.net *.split)
[00:41:37] *** Quits: Bayes (~Bayes@user/bayes) (*.net *.split)
[00:41:37] *** Quits: joo-_ (~joo-_@fsf/member/joo--) (*.net *.split)
[00:41:37] *** Quits: uartist (~uartist@deze-server.isvanmij.nl) (*.net *.split)
[00:41:37] *** Quits: Tobbi_ (~Thunderbi@31.209.188.226) (*.net *.split)
[00:41:37] *** Quits: rewt (~default@user/rewt) (*.net *.split)
[00:41:37] *** Quits: monoxane (~monoxane@user/monoxane) (*.net *.split)
[00:41:37] *** Quits: r00tb0y (r00tb0y@p4fed4751.dip0.t-ipconnect.de) (*.net *.split)
[00:41:37] *** Quits: minto (~mintograd@47.201.5.61) (*.net *.split)
[00:41:37] *** Quits: BUSY (~BUSY@user/busy) (*.net *.split)
[00:41:37] *** Quits: gregu- (~gregu-@114-82-178-143.ftth.glasoperator.nl) (*.net *.split)
[00:41:37] *** Quits: mingdao (~mingdao@wireguard/tunneler/mingdao) (*.net *.split)
[00:41:37] *** Quits: ChanServ (ChanServ@services.libera.chat) (*.net *.split)
[00:41:37] *** Quits: pluri (~pluri@user/pluri) (*.net *.split)
[00:41:37] *** Quits: jmdaemon (~jmdaemon@user/jmdaemon) (*.net *.split)
[00:41:37] *** Quits: wbg (~wbg@user/wbg) (*.net *.split)
[00:41:38] *** Quits: rosseaux (~BeRo@2a00:1828:2000:859::2) (*.net *.split)
[00:41:38] *** Quits: thomas25- (thomas25@brought.to.you.by.bnc4free.com) (*.net *.split)
[00:41:38] *** Quits: FightingFalcon (~none@user/fightingfalcon) (*.net *.split)
